time, val
20.088857650756836, 1
20.276933670043945, 1
20.37497329711914, 1
20.475013732910156, 1
20.535037994384766, 1
20.545042037963867, 1
20.599063873291016, 1
20.769132614135742, 1
20.855167388916016, 1
21.037240982055664, 1
21.051246643066406, 1
21.097265243530273, 1
21.249326705932617, 1
21.45941162109375, 1
21.625478744506836, 1
21.699508666992188, 1
21.71351432800293, 1
21.803550720214844, 1
22.09766960144043, 1
22.111675262451172, 1
22.147689819335938, 1
22.28374481201172, 1
22.369779586791992, 1
22.41179656982422, 1
22.441808700561523, 1
22.73392677307129, 1
22.79595184326172, 1
22.853975296020508, 1
22.86998176574707, 1
22.982027053833008, 1
23.00603675842285, 1
23.020042419433594, 1
23.11608123779297, 1
23.12008285522461, 1
23.56826400756836, 1
23.598276138305664, 1
24.14049530029297, 1
24.172508239746094, 1
24.242536544799805, 1
24.28655433654785, 1
24.39859962463379, 1
24.552661895751953, 1
24.60268211364746, 1
24.608684539794922, 1
24.7247314453125, 1
24.79275894165039, 1
24.886796951293945, 1
24.890798568725586, 1
25.280956268310547, 1
25.322973251342773, 1
25.443021774291992, 1
25.5030460357666, 1
25.529056549072266, 1
25.733139038085938, 1
25.81317138671875, 1
26.07127571105957, 1
26.341384887695312, 1
26.345386505126953, 1
26.365394592285156, 1
26.555471420288086, 1
26.611494064331055, 1
26.617496490478516, 1
26.665515899658203, 1
26.78156280517578, 1
26.90561294555664, 1
26.96563720703125, 1
27.055673599243164, 1
27.143709182739258, 1
27.367799758911133, 1
27.427824020385742, 1
27.445831298828125, 1
27.619901657104492, 1
27.73794937133789, 1
27.825984954833984, 1
28.168123245239258, 1
28.3001766204834, 1
28.618305206298828, 1
28.674327850341797, 1
28.76836585998535, 1
28.836393356323242, 1
28.94843864440918, 1
29.000459671020508, 1
29.056482315063477, 1
29.07248878479004, 1
29.158523559570312, 1
29.248559951782227, 1
29.356603622436523, 1
29.384614944458008, 1
29.432634353637695, 1
29.65672492980957, 1
29.738758087158203, 1
29.752763748168945, 1
29.800783157348633, 1
30.48105812072754, 1
30.719154357910156, 1
30.73916244506836, 1
30.7531681060791, 1
30.957250595092773, 1
30.977258682250977, 1
31.38542366027832, 1
31.39142608642578, 1
31.76557731628418, 1
31.795589447021484, 1
31.843608856201172, 1
31.983665466308594, 1
31.989667892456055, 1
32.01366424560547, 1
32.17357635498047, 1
32.385459899902344, 1
32.65131378173828, 1
32.745262145996094, 1
32.769248962402344, 1
32.775245666503906, 1
33.05309295654297, 1
33.135047912597656, 1
33.278968811035156, 1
33.318946838378906, 1
33.342933654785156, 1
33.366920471191406, 1
33.50884246826172, 1
33.86064910888672, 1
33.89063262939453, 1
33.952598571777344, 1
34.17047882080078, 1
34.272422790527344, 1
34.470314025878906, 1
34.58824920654297, 1
34.70618438720703, 1
34.936058044433594, 1
35.00202178955078, 1
35.24188995361328, 1
35.247886657714844, 1
35.463768005371094, 1
35.51374053955078, 1
35.695640563964844, 1
35.69963836669922, 1
35.733619689941406, 1
35.95349884033203, 1
36.263328552246094, 1
36.293312072753906, 1
36.325294494628906, 1
36.359275817871094, 1
36.677101135253906, 1
36.68309783935547, 1
36.703086853027344, 1
36.75505828857422, 1
36.783042907714844, 1
36.878990173339844, 1
37.01891326904297, 1
37.054893493652344, 1
37.17882537841797, 1
37.262779235839844, 1
37.29076385498047, 1
37.358726501464844, 1
37.364723205566406, 1
37.60059356689453, 1
37.742515563964844, 1
37.83246612548828, 1
37.860450744628906, 1
37.974388122558594, 1
37.980384826660156, 1
37.98638153076172, 1
38.140296936035156, 1
38.26622772216797, 1
38.276222229003906, 1
38.366172790527344, 1
38.57805633544922, 1
38.60803985595703, 1
38.636024475097656, 1
38.707984924316406, 1
38.87189483642578, 1
38.997825622558594, 1
39.035804748535156, 1
39.059791564941406, 1
39.06578826904297, 1
39.085777282714844, 1
39.229698181152344, 1
39.26567840576172, 1
39.32164764404297, 1
39.347633361816406, 1
39.36162567138672, 1
39.37761688232422, 1
39.467567443847656, 1
39.62348175048828, 1
39.667457580566406, 1
39.723426818847656, 1
39.989280700683594, 1
39.99927520751953, 1
40.005271911621094, 1
40.15319061279297, 1
40.165184020996094, 1
40.283119201660156, 1
40.317100524902344, 1
40.459022521972656, 1
40.658912658691406, 1
40.67290496826172, 1
40.690895080566406, 1
40.756858825683594, 1
40.818824768066406, 1
40.88079071044922, 1
40.916770935058594, 1
41.09467315673828, 1
41.25458526611328, 1
41.36652374267578, 1
41.52043914794922, 1
41.63837432861328, 1
41.644371032714844, 1
41.69634246826172, 1
41.850257873535156, 1
41.860252380371094, 1
41.930213928222656, 1
42.00817108154297, 1
42.098121643066406, 1
42.12010955810547, 1
42.12610626220703, 1
42.212059020996094, 1
42.292015075683594, 1
42.39995574951172, 1
42.417945861816406, 1
42.435935974121094, 1
42.459922790527344, 1
42.54987335205078, 1
42.611839294433594, 1
42.675804138183594, 1
42.88568878173828, 1
43.121559143066406, 1
43.18952178955078, 1
43.22949981689453, 1
43.235496520996094, 1
43.25348663330078, 1
43.281471252441406, 1
43.371421813964844, 1
43.457374572753906, 1
43.76520538330078, 1
43.96709442138672, 1
44.210960388183594, 1
44.22895050048828, 1
44.33289337158203, 1
44.34288787841797, 1
44.40485382080078, 1
44.59874725341797, 1
44.63872528076172, 1
44.68470001220703, 1
44.73467254638672, 1
44.75666046142578, 1
44.834617614746094, 1
44.93456268310547, 1
45.138450622558594, 1
45.14844512939453, 1
45.18042755126953, 1
45.368324279785156, 1
45.44628143310547, 1
45.52623748779297, 1
45.554222106933594, 1
45.60419464111328, 1
45.618186950683594, 1
45.650169372558594, 1
46.121910095214844, 1
46.16388702392578, 1
46.26782989501953, 1
46.37177276611328, 1
46.38176727294922, 1
46.543678283691406, 1
46.66161346435547, 1
46.69359588623047, 1
46.95745086669922, 1
47.015419006347656, 1
47.073387145996094, 1
47.199317932128906, 1
47.249290466308594, 1
47.29926300048828, 1
47.311256408691406, 1
47.375221252441406, 1
47.54712677001953, 1
47.59709930419922, 1
47.82897186279297, 1
47.856956481933594, 1
47.92491912841797, 1
47.952903747558594, 1
48.20476531982422, 1
48.422645568847656, 1
48.440635681152344, 1
48.49060821533203, 1
48.61254119873047, 1
48.63652801513672, 1
48.672508239746094, 1
48.85840606689453, 1
48.998329162597656, 1
49.024314880371094, 1
49.10027313232422, 1
49.24419403076172, 1
49.26818084716797, 1
49.791893005371094, 1
49.919822692871094, 1
50.03575897216797, 1
50.095726013183594, 1
50.14569854736328, 1
50.47351837158203, 1
50.81932830810547, 1
51.21111297607422, 1
51.301063537597656, 1
51.359031677246094, 1
51.73682403564453, 1
51.80278778076172, 1
51.80878448486328, 1
51.88274383544922, 1
51.916725158691406, 1
51.99468231201172, 1
52.09862518310547, 1
52.364479064941406, 1
52.390464782714844, 1
52.420448303222656, 1
52.500404357910156, 1
52.55437469482422, 1
52.654319763183594, 1
52.884193420410156, 1
52.93016815185547, 1
53.01012420654297, 1
53.03411102294922, 1
53.038108825683594, 1
53.07408905029297, 1
53.124061584472656, 1
53.21001434326172, 1
53.22400665283203, 1
53.24199676513672, 1
53.28797149658203, 1
53.293968200683594, 1
53.32195281982422, 1
53.33594512939453, 1
53.45587921142578, 1
53.587806701660156, 1
53.59180450439453, 1
53.65576934814453, 1
53.749717712402344, 1
54.003578186035156, 1
54.12751007080078, 1
54.243446350097656, 1
54.28942108154297, 1
54.54528045654297, 1
54.60724639892578, 1
54.659217834472656, 1
54.67321014404297, 1
54.851112365722656, 1
54.955055236816406, 1
55.18492889404297, 1
55.580711364746094, 1
55.68065643310547, 1
55.938514709472656, 1
55.95850372314453, 1
