time, val
20.090858459472656, 1
20.284936904907227, 1
20.475013732910156, 1
20.585058212280273, 1
20.80914878845215, 1
20.845163345336914, 1
21.00522804260254, 1
21.07525634765625, 1
21.25933074951172, 1
21.27333641052246, 1
21.32135581970215, 1
21.477418899536133, 1
21.685503005981445, 1
21.85157012939453, 1
21.96761703491211, 1
22.075660705566406, 1
22.15769386291504, 1
22.23372459411621, 1
22.3017520904541, 1
22.451812744140625, 1
22.48382568359375, 1
22.48982810974121, 1
22.507835388183594, 1
22.60587501525879, 1
22.841970443725586, 1
22.889989852905273, 1
23.010038375854492, 1
23.12208366394043, 1
23.144092559814453, 1
23.158098220825195, 1
23.25213623046875, 1
23.25613784790039, 1
23.70631980895996, 1
23.732330322265625, 1
24.27054786682129, 1
24.302560806274414, 1
24.370588302612305, 1
24.384593963623047, 1
24.40260124206543, 1
24.706724166870117, 1
24.882795333862305, 1
24.98483657836914, 1
24.998842239379883, 1
25.064868927001953, 1
25.160907745361328, 1
25.16490936279297, 1
25.55706787109375, 1
25.597084045410156, 1
25.717132568359375, 1
25.775156021118164, 1
25.80316734313965, 1
26.00925064086914, 1
26.089282989501953, 1
26.347387313842773, 1
26.615495681762695, 1
26.621498107910156, 1
26.727540969848633, 1
26.76555633544922, 1
26.821578979492188, 1
26.82758140563965, 1
26.875600814819336, 1
26.989646911621094, 1
27.115697860717773, 1
27.173721313476562, 1
27.263757705688477, 1
27.35179328918457, 1
27.577884674072266, 1
27.964040756225586, 1
28.006057739257812, 1
28.066082000732422, 1
28.102096557617188, 1
28.44023323059082, 1
28.57228660583496, 1
28.88841438293457, 1
28.94243621826172, 1
29.040475845336914, 1
29.110504150390625, 1
29.218547821044922, 1
29.27056884765625, 1
29.33259391784668, 1
29.348600387573242, 1
29.436635971069336, 1
29.52267074584961, 1
29.630714416503906, 1
29.66072654724121, 1
29.676733016967773, 1
29.90682601928711, 1
29.988859176635742, 1
30.004865646362305, 1
30.052885055541992, 1
30.7331600189209, 1
30.975257873535156, 1
30.99526596069336, 1
31.0092716217041, 1
31.215354919433594, 1
31.235363006591797, 1
31.64752960205078, 1
31.657533645629883, 1
31.687545776367188, 1
31.735565185546875, 1
31.879623413085938, 1
31.88962745666504, 1
31.909635543823242, 1
31.977663040161133, 1
32.24553680419922, 1
32.33948516845703, 1
32.36347198486328, 1
32.37346649169922, 1
32.65131378173828, 1
32.73326873779297, 1
32.871192932128906, 1
32.953147888183594, 1
32.97913360595703, 1
33.007118225097656, 1
33.143043518066406, 1
33.49884796142578, 1
33.53083038330078, 1
33.592796325683594, 1
33.81267547607422, 1
33.91461944580078, 1
34.110511779785156, 1
34.22644805908203, 1
34.344383239746094, 1
34.574256896972656, 1
34.638221740722656, 1
34.880088806152344, 1
34.886085510253906, 1
35.09996795654297, 1
35.15393829345703, 1
35.33184051513672, 1
35.341835021972656, 1
35.37781524658203, 1
35.599693298339844, 1
35.909523010253906, 1
35.935508728027344, 1
35.967491149902344, 1
36.005470275878906, 1
36.071434020996094, 1
36.093421936035156, 1
36.141395568847656, 1
36.16938018798828, 1
36.261329650878906, 1
36.40125274658203, 1
36.437232971191406, 1
36.56116485595703, 1
36.64911651611328, 1
36.677101135253906, 1
36.749061584472656, 1
36.75505828857422, 1
36.99492645263672, 1
37.13884735107422, 1
37.230796813964844, 1
37.25678253173828, 1
37.372718811035156, 1
37.37871551513672, 1
37.534629821777344, 1
37.662559509277344, 1
37.67255401611328, 1
38.05634307861328, 1
38.15428924560547, 1
38.220252990722656, 1
38.292213439941406, 1
38.45812225341797, 1
38.58605194091797, 1
38.62602996826172, 1
38.65001678466797, 1
38.654014587402344, 1
38.67400360107422, 1
38.81792449951172, 1
38.851905822753906, 1
38.91187286376953, 1
38.93585968017578, 1
38.95185089111328, 1
38.963844299316406, 1
39.053794860839844, 1
39.211708068847656, 1
39.25568389892578, 1
39.31365203857422, 1
39.579505920410156, 1
39.589500427246094, 1
39.59349822998047, 1
39.74541473388672, 1
39.75940704345703, 1
39.87334442138672, 1
39.90532684326172, 1
40.04724884033203, 1
40.24913787841797, 1
40.26313018798828, 1
40.283119201660156, 1
40.35308074951172, 1
40.41504669189453, 1
40.477012634277344, 1
40.51299285888672, 1
40.692893981933594, 1
40.850807189941406, 1
40.96074676513672, 1
41.114662170410156, 1
41.23259735107422, 1
41.23859405517578, 1
41.290565490722656, 1
41.444480895996094, 1
41.450477600097656, 1
41.522438049316406, 1
41.60039520263672, 1
41.692344665527344, 1
41.714332580566406, 1
41.72032928466797, 1
41.804283142089844, 1
41.88623809814453, 1
42.00017547607422, 1
42.018165588378906, 1
42.03815460205078, 1
42.06214141845703, 1
42.154090881347656, 1
42.21605682373047, 1
42.27802276611328, 1
42.48790740966797, 1
42.729774475097656, 1
42.79773712158203, 1
42.84571075439453, 1
42.851707458496094, 1
42.87169647216797, 1
42.90167999267578, 1
42.995628356933594, 1
43.081581115722656, 1
43.387413024902344, 1
43.59130096435547, 1
43.833168029785156, 1
43.85515594482422, 1
43.95709991455078, 1
43.96509552001953, 1
44.027061462402344, 1
44.22095489501953, 1
44.26093292236328, 1
44.30890655517578, 1
44.362876892089844, 1
44.384864807128906, 1
44.464820861816406, 1
44.562767028808594, 1
44.770652770996094, 1
44.78064727783203, 1
44.81262969970703, 1
44.816627502441406, 1
44.89258575439453, 1
44.97454071044922, 1
45.002525329589844, 1
45.05249786376953, 1
45.07048797607422, 1
45.104469299316406, 1
45.57421112060547, 1
45.61418914794922, 1
45.720130920410156, 1
45.82807159423828, 1
45.83806610107422, 1
46.00597381591797, 1
46.12390899658203, 1
46.15789031982422, 1
46.423744201660156, 1
46.481712341308594, 1
46.54167938232422, 1
46.66761016845703, 1
46.71558380126953, 1
46.76555633544922, 1
46.775550842285156, 1
46.83751678466797, 1
47.01142120361328, 1
47.065391540527344, 1
47.297264099121094, 1
47.32524871826172, 1
47.399208068847656, 1
47.431190490722656, 1
47.68305206298828, 1
47.90093231201172, 1
47.920921325683594, 1
47.97289276123047, 1
48.09282684326172, 1
48.11681365966797, 1
48.158790588378906, 1
48.20476531982422, 1
48.278724670410156, 1
48.304710388183594, 1
48.38066864013672, 1
48.52458953857422, 1
48.542579650878906, 1
49.06629180908203, 1
49.192222595214844, 1
49.30815887451172, 1
49.37012481689453, 1
49.422096252441406, 1
49.74591827392578, 1
50.09172821044922, 1
50.485511779785156, 1
50.57946014404297, 1
50.63343048095703, 1
51.00922393798828, 1
51.07318878173828, 1
51.079185485839844, 1
51.15514373779297, 1
51.191123962402344, 1
51.269081115722656, 1
51.373023986816406, 1
51.636878967285156, 1
51.660865783691406, 1
51.69084930419922, 1
51.764808654785156, 1
51.81678009033203, 1
51.918724060058594, 1
52.14459991455078, 1
52.190574645996094, 1
52.270530700683594, 1
52.28852081298828, 1
52.294517517089844, 1
52.332496643066406, 1
52.38446807861328, 1
52.468421936035156, 1
52.48241424560547, 1
52.50440216064453, 1
52.548377990722656, 1
52.55437469482422, 1
52.580360412597656, 1
52.59435272216797, 1
52.71428680419922, 1
52.846214294433594, 1
52.852210998535156, 1
52.91417694091797, 1
53.006126403808594, 1
53.253990173339844, 1
53.37792205810547, 1
53.49785614013672, 1
53.54383087158203, 1
53.80168914794922, 1
53.861656188964844, 1
53.91362762451172, 1
53.923622131347656, 1
54.099525451660156, 1
54.323402404785156, 1
54.365379333496094, 1
54.763160705566406, 1
54.86510467529297, 1
55.124961853027344, 1
55.14295196533203, 1
55.324851989746094, 1
55.332847595214844, 1
55.354835510253906, 1
55.38481903076172, 1
55.42479705810547, 1
55.51274871826172, 1
55.578712463378906, 1
55.666664123535156, 1
55.72663116455078, 1
55.972496032714844, 1
55.978492736816406, 1
56.05445098876953, 1
56.116416931152344, 1
56.244346618652344, 1
56.284324645996094, 1
56.332298278808594, 1
56.338294982910156, 1
56.362281799316406, 1
56.40026092529297, 1
56.49620819091797, 1
56.55017852783203, 1
56.580162048339844, 1
56.626136779785156, 1
56.72008514404297, 1
57.075889587402344, 1
57.121864318847656, 1
57.16783905029297, 1
57.345741271972656, 1
57.39971160888672, 1
57.82147979736328, 1
57.953407287597656, 1
58.065345764160156, 1
58.153297424316406, 1
58.169288635253906, 1
58.21526336669922, 1
58.363182067871094, 1
58.395164489746094, 1
58.601051330566406, 1
58.92487335205078, 1
58.938865661621094, 1
59.226707458496094, 1
59.506553649902344, 1
59.73442840576172, 1
59.78240203857422, 1
59.930320739746094, 1
60.04425811767578, 1
60.048255920410156, 1
60.122215270996094, 1
60.176185607910156, 1
60.19817352294922, 1
60.42804718017578, 1
60.50000762939453, 1
60.561973571777344, 1
60.61994171142578, 1
60.62993621826172, 1
60.69390106201172, 1
60.703895568847656, 1
60.74787139892578, 1
60.80384063720703, 1
60.857810974121094, 1
60.90978240966797, 1
60.919776916503906, 1
61.02971649169922, 1
61.073692321777344, 1
61.255592346191406, 1
61.313560485839844, 1
61.319557189941406, 1
61.37352752685547, 1
61.385520935058594, 1
61.70734405517578, 1
61.913230895996094, 1
61.967201232910156, 1
62.129112243652344, 1
62.153099060058594, 1
62.344993591308594, 1
62.53289031982422, 1
62.63683319091797, 1
62.72478485107422, 1
62.75476837158203, 1
62.760765075683594, 1
62.77075958251953, 1
