time, val
40.059242248535156, 1
40.157188415527344, 1
40.189170837402344, 1
40.21715545654297, 1
40.331092834472656, 1
40.349082946777344, 1
40.435035705566406, 1
40.477012634277344, 1
40.57495880126953, 1
40.58295440673828, 1
40.60894012451172, 1
40.714881896972656, 1
40.80083465576172, 1
40.86280059814453, 1
40.914772033691406, 1
40.956748962402344, 1
40.996726989746094, 1
41.03270721435547, 1
41.11066436767578, 1
41.12665557861328, 1
41.132652282714844, 1
41.14464569091797, 1
41.196617126464844, 1
41.31855010986328, 1
41.34453582763672, 1
41.404502868652344, 1
41.46247100830078, 1
41.474464416503906, 1
41.484458923339844, 1
41.53443145751953, 1
41.540428161621094, 1
41.764305114746094, 1
41.778297424316406, 1
42.050148010253906, 1
42.066139221191406, 1
42.10211944580078, 1
42.15808868408203, 1
42.236045837402344, 1
42.26203155517578, 1
42.266029357910156, 1
42.32799530029297, 1
42.361976623535156, 1
42.411949157714844, 1
42.41594696044922, 1
42.61383819580078, 1
42.633827209472656, 1
42.697792053222656, 1
42.72777557373047, 1
42.74376678466797, 1
42.761756896972656, 1
42.891685485839844, 1
42.939659118652344, 1
42.95964813232422, 1
43.05559539794922, 1
43.11956024169922, 1
43.137550354003906, 1
43.18352508544922, 1
43.19751739501953, 1
43.201515197753906, 1
43.24748992919922, 1
43.31945037841797, 1
43.353431701660156, 1
43.403404235839844, 1
43.451377868652344, 1
43.56731414794922, 1
43.76520538330078, 1
43.787193298339844, 1
43.81517791748047, 1
43.833168029785156, 1
44.003074645996094, 1
44.07103729248047, 1
44.232948303222656, 1
44.26293182373047, 1
44.312904357910156, 1
44.346885681152344, 1
44.402854919433594, 1
44.43083953857422, 1
44.466819763183594, 1
44.47681427001953, 1
44.522789001464844, 1
44.570762634277344, 1
44.626731872558594, 1
44.640724182128906, 1
44.650718688964844, 1
44.76465606689453, 1
44.77265167236328, 1
44.79863739013672, 1
45.14044952392578, 1
45.258384704589844, 1
45.272377014160156, 1
45.280372619628906, 1
45.386314392089844, 1
45.39630889892578, 1
45.60619354248047, 1
45.62218475341797, 1
45.648170471191406, 1
45.720130920410156, 1
45.72612762451172, 1
45.738121032714844, 1
45.770103454589844, 1
45.904029846191406, 1
45.95000457763672, 1
45.961997985839844, 1
45.97199249267578, 1
46.111915588378906, 1
46.151893615722656, 1
46.22185516357422, 1
46.265830993652344, 1
46.27782440185547, 1
46.29181671142578, 1
46.359779357910156, 1
46.53968048095703, 1
46.559669494628906, 1
46.58965301513672, 1
46.777549743652344, 1
46.78754425048828, 1
46.88549041748047, 1
46.94745635986328, 1
47.009422302246094, 1
47.127357482910156, 1
47.159339904785156, 1
47.281272888183594, 1
47.28527069091797, 1
47.399208068847656, 1
47.42719268798828, 1
47.52313995361328, 1
47.527137756347656, 1
47.543128967285156, 1
47.657066345214844, 1
47.814979553222656, 1
47.832969665527344, 1
47.854957580566406, 1
47.886940002441406, 1
47.90093231201172, 1
47.92491912841797, 1
47.94091033935547, 1
47.990882873535156, 1
48.06084442138672, 1
48.08283233642578, 1
48.14679718017578, 1
48.158790588378906, 1
48.192771911621094, 1
48.19676971435547, 1
48.31670379638672, 1
48.38666534423828, 1
48.430641174316406, 1
48.44463348388672, 1
48.504600524902344, 1
48.510597229003906, 1
48.590553283691406, 1
48.60254669189453, 1
48.70848846435547, 1
